speaker id,rating ave,Business,Entertainment,Politics,Sport,Tech,Healthcare,Academic,Media & News
speaker_19,3.763636363636364,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
speaker_25,3.718181818181818,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
speaker_8,3.783018867924529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
speaker_199,3.951923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
speaker_188,3.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
speaker_178,3.6739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
speaker_122,3.8068181818181817,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
speaker_52,4.045918367346939,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
speaker_124,4.019607843137255,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
speaker_129,3.678571428571429,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
speaker_111,3.7888888888888888,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
speaker_183,3.9069767441860463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
speaker_148,3.641509433962264,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
speaker_167,3.4716981132075477,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
speaker_73,4.203296703296704,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
speaker_187,3.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
speaker_186,3.610169491525424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
speaker_190,3.9583333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
speaker_191,3.830357142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
speaker_185,3.508771929824561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
speaker_161,3.7314814814814814,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
speaker_114,3.388888888888889,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
speaker_35,3.755102040816327,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speaker_94,3.827272727272727,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
speaker_102,3.6979166666666665,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
speaker_100,3.644230769230769,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
speaker_98,4.117647058823529,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
speaker_82,3.678571428571429,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
speaker_61,3.843137254901961,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
speaker_165,3.806122448979592,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
speaker_194,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
speaker_91,3.858490566037736,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
speaker_103,3.74,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
speaker_101,3.816326530612245,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
speaker_79,3.653061224489796,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
speaker_97,3.740740740740741,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
speaker_30,3.7285714285714286,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speaker_198,3.546511627906977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
speaker_37,3.8181818181818175,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speaker_40,3.951219512195122,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
speaker_103,3.74,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
speaker_98,4.117647058823529,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
speaker_93,3.8722222222222222,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
speaker_96,3.574074074074074,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
speaker_180,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
speaker_36,3.726415094339623,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speaker_41,3.6226415094339615,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speaker_97,3.740740740740741,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
speaker_87,3.7857142857142856,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
speaker_81,3.938775510204082,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
speaker_89,3.792857142857143,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
speaker_90,3.796296296296296,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
speaker_54,3.520833333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
speaker_192,3.692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
speaker_191,3.830357142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
speaker_106,3.673469387755102,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
speaker_129,3.678571428571429,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
speaker_128,3.784313725490196,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
speaker_118,3.5660377358490565,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
speaker_36,3.726415094339623,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speaker_41,3.6226415094339615,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speaker_29,3.6440677966101696,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speaker_34,4.026041666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
speaker_28,3.963414634146341,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speaker_42,3.762295081967213,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speaker_111,3.7888888888888888,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
speaker_96,3.574074074074074,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
speaker_71,3.783018867924529,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
speaker_8,3.783018867924529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
speaker_166,3.728260869565217,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
speaker_171,3.542553191489361,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
speaker_165,3.806122448979592,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
speaker_156,3.901960784313725,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
speaker_174,3.7395833333333335,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
speaker_181,3.6517857142857135,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
speaker_37,3.8181818181818175,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speaker_33,3.6666666666666665,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speaker_135,3.753846153846154,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
speaker_91,3.858490566037736,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
speaker_88,3.740740740740741,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
speaker_6,3.788135593220339,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
speaker_20,4.051724137931035,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
speaker_102,3.6979166666666665,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
speaker_2,3.547169811320755,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
speaker_95,3.8365384615384617,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
speaker_25,3.718181818181818,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
speaker_17,3.894230769230769,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
speaker_12,3.893617021276596,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
speaker_49,3.672727272727273,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speaker_138,3.893617021276596,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
speaker_182,3.659090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
speaker_157,3.789473684210526,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
speaker_30,3.7285714285714286,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speaker_11,3.803921568627451,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
speaker_44,3.622950819672131,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speaker_19,3.763636363636364,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
speaker_27,3.8545454545454554,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speaker_51,3.744897959183673,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speaker_193,3.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
speaker_89,3.792857142857143,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
speaker_98,4.117647058823529,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
speaker_48,3.788135593220339,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speaker_80,3.875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
speaker_167,3.4716981132075477,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
speaker_168,4.076086956521739,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
speaker_81,3.938775510204082,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
speaker_108,4.049382716049383,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
speaker_34,4.026041666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
speaker_35,3.755102040816327,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speaker_22,3.8055555555555554,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
speaker_194,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
speaker_173,3.792452830188679,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
speaker_187,3.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
speaker_36,3.726415094339623,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speaker_178,3.6739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
speaker_159,3.73469387755102,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
speaker_18,3.625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
speaker_135,3.753846153846154,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
speaker_91,3.858490566037736,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
speaker_89,3.792857142857143,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
speaker_94,3.827272727272727,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
speaker_80,3.875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
speaker_98,4.117647058823529,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
speaker_157,3.789473684210526,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
speaker_155,3.86046511627907,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
speaker_186,3.610169491525424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
speaker_79,3.653061224489796,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
speaker_102,3.6979166666666665,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
speaker_40,3.951219512195122,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
speaker_88,3.740740740740741,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
speaker_87,3.7857142857142856,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
speaker_19,3.763636363636364,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
speaker_109,3.6219512195121952,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
speaker_73,4.203296703296704,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
speaker_65,4.1066666666666665,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
speaker_71,3.783018867924529,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
speaker_52,4.045918367346939,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
speaker_152,3.732558139534884,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
speaker_131,3.689189189189189,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
speaker_60,3.6794871794871793,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
speaker_98,4.117647058823529,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
speaker_155,3.86046511627907,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
speaker_133,3.548780487804878,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
speaker_153,3.953125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
speaker_18,3.625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
speaker_179,3.794117647058824,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
speaker_169,3.9901960784313726,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
speaker_16,3.875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
speaker_201,3.59375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
speaker_185,3.508771929824561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
speaker_188,3.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
speaker_9,4.0125,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
speaker_24,3.8796296296296298,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
speaker_204,3.776595744680851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
speaker_8,3.783018867924529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
speaker_23,4.194805194805195,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
speaker_20,4.051724137931035,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
speaker_199,3.951923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
speaker_63,3.795918367346939,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
speaker_167,3.4716981132075477,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
speaker_94,3.827272727272727,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
speaker_80,3.875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
speaker_85,3.683673469387755,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
speaker_101,3.816326530612245,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
speaker_92,3.975,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
speaker_89,3.792857142857143,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
speaker_118,3.5660377358490565,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
speaker_3,4.012658227848101,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
speaker_205,3.563492063492064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
speaker_51,3.744897959183673,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speaker_45,3.839622641509434,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speaker_41,3.6226415094339615,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speaker_43,3.6458333333333335,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speaker_27,3.8545454545454554,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speaker_93,3.8722222222222222,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
speaker_80,3.875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
speaker_9,4.0125,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
speaker_23,4.194805194805195,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
speaker_20,4.051724137931035,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
speaker_6,3.788135593220339,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
speaker_17,3.894230769230769,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
speaker_11,3.803921568627451,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
speaker_76,3.7708333333333335,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
speaker_90,3.796296296296296,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
speaker_34,4.026041666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
speaker_195,3.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
speaker_59,4.038461538461538,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
speaker_19,3.763636363636364,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
speaker_199,3.951923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
speaker_14,3.5930232558139537,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
speaker_65,4.1066666666666665,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
speaker_188,3.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
speaker_204,3.776595744680851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
speaker_191,3.830357142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
speaker_198,3.546511627906977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
speaker_23,4.194805194805195,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
speaker_63,3.795918367346939,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
speaker_62,3.849056603773585,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
speaker_21,3.7327586206896552,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
speaker_202,3.8645833333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
speaker_116,3.618181818181818,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
speaker_109,3.6219512195121952,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
speaker_7,3.8783783783783785,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
speaker_15,3.969230769230769,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
speaker_9,4.0125,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
speaker_5,3.7596153846153846,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
speaker_24,3.8796296296296298,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
speaker_30,3.7285714285714286,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speaker_193,3.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
speaker_133,3.548780487804878,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
speaker_182,3.659090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
speaker_192,3.692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
speaker_203,3.813953488372093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
speaker_191,3.830357142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
speaker_183,3.9069767441860463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
speaker_196,3.660377358490566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
speaker_97,3.740740740740741,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
speaker_95,3.8365384615384617,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
speaker_70,3.581818181818182,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
speaker_40,3.951219512195122,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
speaker_101,3.816326530612245,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
speaker_97,3.740740740740741,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
speaker_95,3.8365384615384617,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
speaker_81,3.938775510204082,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
speaker_117,3.617021276595745,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
speaker_134,3.882978723404255,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
speaker_43,3.6458333333333335,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speaker_93,3.8722222222222222,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
speaker_163,3.638297872340425,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
speaker_165,3.806122448979592,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
speaker_168,4.076086956521739,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
speaker_181,3.6517857142857135,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
speaker_3,4.012658227848101,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
speaker_106,3.673469387755102,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
speaker_107,3.717391304347826,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
speaker_43,3.6458333333333335,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speaker_127,3.479591836734694,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
speaker_121,3.612244897959184,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
speaker_123,3.829545454545455,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
speaker_115,3.5869565217391304,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
speaker_112,3.8055555555555554,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
speaker_71,3.783018867924529,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
speaker_110,3.4625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
speaker_118,3.5660377358490565,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
speaker_61,3.843137254901961,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
speaker_68,3.793478260869565,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
speaker_200,3.5869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
speaker_134,3.882978723404255,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
speaker_9,4.0125,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
speaker_26,3.702702702702703,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speaker_33,3.6666666666666665,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speaker_29,3.6440677966101696,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speaker_185,3.508771929824561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
speaker_15,3.969230769230769,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
speaker_201,3.59375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
speaker_190,3.9583333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
speaker_191,3.830357142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
speaker_194,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
speaker_31,3.59,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speaker_186,3.610169491525424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
speaker_178,3.6739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
speaker_180,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
speaker_5,3.7596153846153846,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
speaker_90,3.796296296296296,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
speaker_40,3.951219512195122,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
speaker_88,3.740740740740741,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
speaker_100,3.644230769230769,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
speaker_99,3.948979591836735,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
speaker_111,3.7888888888888888,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
speaker_44,3.622950819672131,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speaker_189,3.8773584905660377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
speaker_139,3.5964912280701755,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
speaker_144,3.829545454545455,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
speaker_168,4.076086956521739,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
speaker_148,3.641509433962264,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
speaker_23,4.194805194805195,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
speaker_135,3.753846153846154,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
speaker_155,3.86046511627907,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
speaker_132,3.5625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
speaker_136,3.86734693877551,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
speaker_137,3.9210526315789473,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
speaker_154,3.8205128205128207,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
speaker_169,3.9901960784313726,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
speaker_61,3.843137254901961,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
speaker_127,3.479591836734694,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
speaker_135,3.753846153846154,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
speaker_139,3.5964912280701755,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
speaker_151,3.5531914893617023,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
speaker_131,3.689189189189189,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
speaker_136,3.86734693877551,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
speaker_195,3.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
speaker_197,3.674418604651162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
speaker_26,3.702702702702703,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speaker_179,3.794117647058824,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
speaker_108,4.049382716049383,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
speaker_84,4.044303797468355,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
speaker_178,3.6739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
speaker_176,3.737704918032787,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
speaker_174,3.7395833333333335,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
speaker_33,3.6666666666666665,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speaker_200,3.5869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
speaker_83,3.693548387096774,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
speaker_90,3.796296296296296,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
